Simulation Log Export
Generated: 2026-04-24T14:01:13
Rows: 2035

t_s	x_m	z_m	vx	vz	mach	miss_distance_m	rcs_dbsm	guidance_phase
11.26	-10421.094702865901	125.60530957215	849.7706007946819	25.624131798255647	2.498330395533487	10421.851634901182	9.318034763252033	popup
11.27	-10412.596998404293	125.86053211112089	849.770293666753	25.420376072465675	2.498311517840391	10413.35762973314	9.31650910025659	popup
11.28	-10404.099296990356	126.11574532617261	849.7699872038272	25.622266868173845	2.498328428035294	10404.863639801071	9.31852964070296	popup
11.290000000000001	-10395.601598657971	126.37094925400017	849.7696814123084	25.41851877380324	2.4983095562375075	10396.369665168488	9.317004930392898	popup
11.3	-10387.10390335991	126.62614389626859	849.7693762828911	25.62040961022121	2.498326469070767	10387.875705817467	9.319026207498265	popup
11.31	-10378.606211130078	126.88132928922974	849.7690718219876	25.416669058398366	2.498307603138023	10379.381761811734	9.317502453343394	popup
11.32	-10370.108521921278	127.1365054345465	849.7687680202985	25.61855993534411	2.4983245185978737	10370.887833133595	9.319524470822657	popup
11.33	-10361.610835767446	127.39167236804678	849.768464884244	25.414826841023995	2.4983056585003927	10362.393919847	9.318001676352676	popup
11.34	-10353.113152621412	127.64683009139131	849.7681624045309	25.61671775831643	2.4983225765750925	10353.900021934482	9.320024437944964	popup
11.35	-10344.615472517138	127.90197864000206	849.7678605875875	25.41299204006799	2.498303722283555	10345.40613946021	9.31850260674743	popup
11.36	-10336.117795407488	128.1571180155376	849.7675594241261	25.614882997526976	2.4983206429613887	10336.91227240695	9.320526116216087	popup
11.370000000000001	-10327.620121326448	128.41224825303112	849.7672589205832	25.411164577332556	2.4983017944469164	10328.418420839094	9.319005251935298	popup
11.38	-10319.122450226916	128.66736935413903	849.766959067677	25.613055574778876	2.498318717716194	10319.924584739641	9.321029513068108	popup
11.39	-10310.624782142899	128.92248135352173	849.7666598718517	25.409344377845	2.49829987495033	10311.430764173207	9.319509619403453	popup
11.4	-10302.127117027327	129.17758425283358	849.7663613238315	25.611235415100357	2.498316800799391	10302.936959123022	9.321534636013002	popup
11.41	-10293.629454912847	129.43260864402865	849.7660638456363	25.393642904835474	2.498296745548619	10294.443168779444	9.319894291644815	popup
11.42	-10285.13179571719	129.6860630015975	849.7657763390716	25.29722864578724	2.498287454096633	10285.94937427798	9.31931210331654	popup
11.43	-10276.634139352036	129.93789396753849	849.765499036763	25.06896462432082	2.49826676910836	10277.455574722007	9.3175766589101	popup
11.44	-10268.136485702458	130.18808860726472	849.7652319383644	24.969963357307794	2.498257422393192	10268.961769693626	9.316970211880214	popup
11.450000000000001	-10259.63883467854	130.43659577253703	849.7649752532844	24.73146977958248	2.498236181236594	10260.46795831266	9.31514336734554	popup
11.46	-10251.141186162808	130.6834070482334	849.7647289492812	24.6307853952224	2.49822686767828	10251.974140209346	9.314520450175634	popup
11.47	-10242.643540064306	130.92847323881642	849.7644932146419	24.382452803909285	2.4982051379798906	10243.480314518387	9.312605466653785	popup
11.48	-10234.145896263512	131.17179034465948	849.7642679870049	24.280968399042504	2.4981959405410774	10234.986480918746	9.311973700590645	popup
11.49	-10225.648254668959	131.4133108691492	849.764053435599	24.023136581145344	2.4981737840880465	10226.49263855834	9.309973405791649	popup
11.5	-10217.150615159537	131.65303513658338	849.7638494696735	23.921716938545625	2.498164780400001	10217.998787165498	9.309340266281978	popup
11.51	-10208.652977643751	131.8909170982129	849.7636562414187	23.654675468973316	2.4981422532742945	10209.504925899573	9.307257058762502	popup
11.52	-10200.15534199933	132.12696132310123	849.7634736333714	23.554169539811706	2.498133515790868	10201.011054538954	9.306629896943132	popup
11.53	-10191.657708135202	132.36112296144736	849.7633017826516	23.278158210096052	2.4981106685287138	10192.51717225256	9.304465749320585	popup
11.540000000000001	-10183.16007592832	132.59341076037427	849.763140546697	23.17940160445131	2.4981022647028954	10184.023278869581	9.30385181354252	popup
11.55	-10174.662445288446	132.8237808216718	849.7629900494671	22.89461073453178	2.4980791424744555	10175.52937356651	9.301608274635683	popup
11.56	-10166.164816092114	133.05224601633634	849.7628501248462	22.798428225427944	2.4980711349528057	10167.03545622416	9.301014732080738	popup
11.57	-10157.667188250303	133.2787631513541	849.7627208854797	22.504998856156405	2.498047777757646	10158.54152602449	9.298692927966183	popup
11.58	-10149.169561639443	133.50334918002494	849.7626021431702	22.41220690280939	2.498040224588445	10150.047582900823	9.298126886414538	popup
11.59	-10140.671936172077	133.7259613684898	849.7624940010273	22.110230866544605	2.4980166674629296	10141.553626038363	9.295727520382973	popup
11.6	-10132.174311724815	133.94662072352392	849.7623962501679	22.02164016271732	2.4980096223144095	10133.059655423898	9.295196050191459	popup
11.61	-10123.676688212086	134.1652847241102	849.7623089858733	21.71116002908078	2.49798589554763	10124.565670243537	9.2927194015847	popup
11.620000000000001	-10115.179065510936	134.3819784145689	849.762231979891	21.62757808267796	2.4979794079331232	10116.071670538584	9.292229557937297	popup
11.63	-10106.681443537964	134.59665923950067	849.7621653213098	21.30858697622931	2.4979555372884255	10107.577655493578	9.289675479843153	popup
11.64	-10098.183822170875	134.80935627792655	849.7621087637435	21.23082072651349	2.497949652795671	10099.08362520549	9.289234325335427	popup
11.65	-10089.686201328701	135.02002669127083	849.7620623916504	20.903262012772004	2.497925659735219	10090.589578854671	9.286602241113698	popup
11.66	-10081.188580890004	135.22870360371846	849.7620259416652	20.83212049184989	2.497920420257464	10082.095516595018	9.28621686873479	popup
11.67	-10072.690960776483	135.43534364247543	849.7619994951041	20.49588732774038	2.4978963221676644	10073.601437599951	9.283505767344327	popup
11.68	-10064.193340867727	135.63998400091717	849.7619827726966	20.43218437325579	2.4978917661345132	10065.107342081657	9.283183323923168	popup
11.69	-10055.695721088308	135.84258051804255	849.7619758540312	20.087119117689397	2.497867576550421	10056.613229203733	9.280391754014532	popup
11.700000000000001	-10047.198101318989	136.04317449429962	849.7619784449255	20.03167614396637	2.497863739156697	10048.119099238145	9.280139464196958	popup
11.71	-10038.700481487404	136.24172072282153	849.7619906245833	19.677569623878206	2.497839467983822	10039.62495133563	9.277265526933359	popup
11.72	-10030.202861475607	136.43826466319686	849.7620120848233	19.63121845908729	2.497836381414984	10031.13078582957	9.277090717761212	popup
11.73	-10021.705241214459	136.63275980061653	849.7620429057365	19.267809085843847	2.4978120351471627	10022.636601854629	9.274132058324353	popup
11.74	-10013.207620587407	136.82525582043314	849.7620827659786	19.231394883116682	2.49780972880004	10014.142399807388	9.27404218448833	popup
11.75	-10004.709999528684	137.0157046326252	849.7621317477303	18.858367613773204	2.497785310732278	10005.648178803072	9.270995982222484	popup
11.76	-9996.21237792321	137.2041602298995	849.7621895172435	18.8327518445671	2.497783811430116	9997.153939303404	9.270998652065526	popup
11.77	-9987.71475570871	137.3905726737527	849.7622561599243	18.44973698199884	2.4977593218654883	9988.659680400626	9.267861609208277	popup
11.78	-9979.217132771637	137.5750003612576	849.7623313303062	18.43580052041583	2.497758654066483	9980.165402623714	9.267964611557584	popup
11.790000000000001	-9970.719509053324	137.75739122532235	849.7624151180914	18.04237234586433	2.4977340905163774	9971.6711050382	9.264732940501114	popup
11.8	-9962.221884441795	137.93780818031934	849.7625071667093	18.04101865305949	2.497734276515034	9963.176788242625	9.264944272411235	popup
11.81	-9953.724258882514	138.11622787712398	849.7626074410617	17.64292075781712	2.4977100132824366	9954.682451704286	9.26166842719583	popup
11.82	-9945.226632266367	138.29268467321273	849.7627157140101	17.648438458507236	2.49771066802485	9946.188095636155	9.26193798538144	popup
11.83	-9936.729004541954	138.4671785694886	849.7628318537113	17.250340842740187	2.497686991551512	9937.693719834915	9.258659022694546	popup
11.84	-9928.231375603551	138.63972104758656	849.7629557329037	17.25815477513069	2.497687821670346	9929.199324203886	9.258946644922851	popup
11.85	-9919.733745401876	138.81031210832143	849.7630872212198	16.86005741416265	2.4976647272928894	9920.704908544169	9.255664576121749	popup
11.86	-9911.23611383426	138.97896519691648	849.7632261863096	16.870560302834342	2.497665748034762	9912.210472792618	9.255973732971178	popup
11.870000000000001	-9902.7384808536	139.145680314101	849.7633724994693	16.472463172754953	2.497643230528194	9903.716016754961	9.252688573461	popup
11.88	-9894.240846360288	139.3104727153056	849.763526024374	16.486017065875867	2.4976444538780824	9895.221540399816	9.253022471246476	popup
11.89	-9885.743210309442	139.4733424011772	849.7636866341529	16.087920143615303	2.497622507505553	9886.727043537703	9.249734240193789	popup
11.9	-9877.24557260451	139.63430629192308	849.763854189523	16.10485800303417	2.4976239424815168	9878.23252616727	9.250095834393953	popup
11.91	-9868.74793320286	139.79336438811146	849.7640285655966	15.706761266422715	2.497602561041226	9869.737988103974	9.246804554454329	popup
11.92	-9860.25029201099	139.95053513690664	849.7642096210562	15.72738848987655	2.4976042139738532	9861.243429374812	9.247196562570537	popup
11.93	-9851.752648988528	140.1058185388019	849.7643972331298	15.329291917690558	2.4975833908432126	9852.748849800288	9.243902259629378	popup
11.94	-9843.255004045002	140.25923443738304	849.7645912593028	15.353887795630223	2.497585265639714	9844.25424943413	9.244327173499213	popup
11.950000000000001	-9834.757357142307	140.4107828330725	849.7647915790345	14.955791367625798	2.4975649938169027	9835.759628101967	9.241029876426207	popup
11.96	-9826.259708192974	140.56048484231115	849.7649980493683	14.984610477084162	2.4975670922098936	9827.264985882684	9.241489974012655	popup
11.97	-9817.762057161155	140.70834046545494	849.7652105520945	14.586514174019797	2.497547364352923	9818.770322607092	9.238189714427964	popup
11.98	-9809.264403962356	140.8543719748999	849.7654289444923	14.619787711869115	2.497549686134061	9810.27563837772	9.238687071104366	popup
11.99	-9800.766748562964	140.9985793709396	849.7656531107687	14.221691515518524	2.49753049459747	9801.780933030594	9.23538388315724	popup
12.0	-9792.269090881424	141.14098597139977	849.7658829090443	14.259628573388888	2.4975330378362113	9793.286206690413	9.23592038250826	popup
12.01	-9783.771430886334	141.28159177651617	849.7661182260138	13.861532466545139	2.497514374705503	9784.79145919843	9.232614302666793	popup
12.02	-9775.273768499032	141.4204210451124	849.7663589211777	13.904321249602377	2.497517135953318	9776.296690700106	9.233191646823002	popup
12.030000000000001	-9766.776103690298	141.55747377737083	849.766604883777	13.506225216074418	2.497498993077249	9767.801901041916	9.229882713674918	popup
12.040000000000001	-9758.278436384317	141.69277507450522	849.7668559751675	13.554034207784184	2.4975019675577035	9759.307090388715	9.230502433200197	popup
12.05	-9749.780766554004	141.8263249366489	849.7671120871829	13.155938232386713	2.4974843365785317	9750.812258592176	9.22719068726433	popup
12.06	-9741.283094126346	141.95814921436187	849.7673730834512	13.208917307321814	2.4974875183636835	9742.317405835232	9.227854150612231	popup
12.07	-9732.78541907635	142.0882479077328	849.7676388584343	12.810821375859453	2.497470390745477	9733.822531974716	9.224539634159193	popup
12.08	-9724.287741333748	142.21664752893832	849.7679092783951	12.869102862540243	2.4974737729191	9725.327637210388	9.225248056715433	popup
12.09	-9715.790060875588	142.34334807802662	849.7681842404493	12.471006961786832	2.4974571399742094	9716.832721404178	9.221930813599329	popup
12.1	-9707.292377634289	142.46837664613534	849.7684636138066	12.534706657478377	2.4974607147823633	9708.337784771446	9.222685266325852	popup
12.11	-9698.794691588886	142.59173323327627	849.7687472982524	12.13661077515217	2.497444567696138	9699.84282717917	9.219365341823607	popup
12.120000000000001	-9690.297002674431	142.7134454317354	849.7690351662101	12.205828914477442	2.497448326685641	9691.347848857147	9.220166759520204	popup
12.13	-9681.799310871887	142.83351324149226	849.7693271201418	11.807733039212918	2.4974326565395017	9682.852849677323	9.216844200180933	popup
12.14	-9673.301616118875	142.95196468278962	849.7696230359081	11.882555218379883	2.497436590684873	9674.357829882803	9.217693389378077	popup
12.15	-9664.803918398226	143.06879975557848	849.7699228186474	11.484459339696816	2.497421388477806	9665.862789350425	9.21436824287993	popup
12.16	-9656.306217650068	143.1840468392749	849.7702263478421	11.564957398075945	2.497425488297245	9657.367728335534	9.215265889378252	popup
12.17	-9647.808513859034	143.29770593380508	849.7705335312991	11.16686150634629	2.4974107449658187	9648.872646719758	9.211938204393896	popup
12.18	-9639.310806967702	143.40980571317775	849.7708442522717	11.253094367076354	2.497415000626809	9640.377544769657	9.212884880462527	popup
12.19	-9630.813096962442	143.52034617729774	849.7711584212208	10.854998453489502	2.4974007070637776	9631.882422371555	9.209554706531996	popup
12.200000000000001	-9622.315383788213	143.62935623419222	849.7714759252873	10.9470129247326	2.4974051084788824	9623.38727980224	9.210550877780173	popup
12.21	-9613.817667433055	143.736835883748	849.771796677566	10.548916981259437	2.497391255550469	9614.89211695263	9.207218265191285	popup
12.22	-9605.319947844248	143.84281421125368	849.7721205691721	10.64674851967047	2.4973957924638883	9606.396934108794	9.208264297124998	popup
12.23	-9596.822225011436	143.9472912165812	849.7724475158088	10.248652539026656	2.497382371025801	9597.901731166143	9.20492929680055	popup
12.24	-9588.324498884149	144.05029610915958	849.7727774126257	10.352325976948507	2.4973870330912527	9589.406508419126	9.206025461076974	popup
12.25	-9579.82676945357	144.1518288888489	849.7731101779045	9.954229952557368	2.4973740340035224	9580.911265767532	9.20268812446846	popup
12.26	-9571.329036671417	144.25191883955958	849.773445710865	10.063760190400519	2.4973788108539896	9572.41600351334	9.203834604859832	popup
12.27	-9562.83130053034	144.3505659611425	849.773783932333	9.665664116355819	2.497366224994683	9563.920721560593	9.200494983848074	popup
12.280000000000001	-9554.333560984182	144.44779956562525	849.7741247456127	9.781056781570806	2.4973711063045623	9555.425420217984	9.201691881925882	popup
12.290000000000001	-9545.835818026993	144.54361965285221	849.774468074036	9.382960652599719	2.4973589245824344	9546.930099393701	9.198350028727422	popup
12.3	-9537.338071614677	144.63805551973846	849.7748138249863	9.504212726600688	2.4973639001225973	9538.434759402366	9.199597369278278	popup
12.31	-9528.840321742617	144.73110716612427	849.7751619242606	9.10611653802718	2.497352113488756	9529.939400156198	9.196253336357607	popup
12.32	-9520.34256836871	144.8228038335636	849.7755122832984	9.233216952377884	2.4973571731750264	9521.444021975003	9.197551072542204	popup
12.33	-9511.844811489607	144.9131455218948	849.775864830318	8.835120700086721	2.4973457726336434	9512.948624774908	9.194204912529312	popup
12.34	-9503.34705106514	145.00216137989557	849.7762194807774	8.968050903212841	2.4973509065691584	9504.453208880212	9.195552930792442	popup
12.35	-9494.849287093164	145.0898514074044	849.7765761652694	8.569954583614386	2.497339883187306	9495.957774210823	9.192204696406016	popup
12.36	-9486.351519535372	145.17624462569998	849.776934803219	8.70868907926186	2.4973450816992306	9487.462321094861	9.193602821149705	popup
12.370000000000001	-9477.853748390762	145.26134103462277	849.7772953275451	8.310592689257806	2.497334426615879	9478.966849455905	9.190252565125581	popup
12.38	-9469.355973622836	145.34516949578648	849.7776576615765	8.455099547872665	2.4973396802869026	9470.471359625257	9.191700563153697	popup
12.39	-9460.858195231665	145.42773000903534	849.7780217405084	8.057003084822814	2.497329384721133	9461.975851530045	9.188348338177178	popup
12.4	-9452.3604131825	145.50905124657928	849.7783874914996	8.207244428985828	2.4973346844161686	9453.480325504164	9.18984592292129	popup
12.41	-9443.862627476423	145.58913320826784	849.77875485197	7.809147890676014	2.4973247396746476	9444.98478147817	9.186491781564879	popup
12.42	-9435.364838080372	145.66800434947132	849.7791237528262	7.965080355684598	2.49733007656313	9436.48921978797	9.188038617099334	popup
12.43	-9426.867044996387	145.745664670046	849.77949413366	7.566983740295821	2.4973204740468935	9427.993640367447	9.184682611764316	popup
12.44	-9418.36924819303	145.8221423832707	849.7798659290363	7.728558910945446	2.4973258396210456	9419.498043553987	9.186278316620083	popup
12.450000000000001	-9409.87144767324	145.8974374890096	849.7802390806654	7.3304622170242615	2.4973165708316287	9411.002429284668	9.18292049948278	popup
12.46	-9401.373643407149	145.97157793526802	849.7806135266742	7.497627041603414	2.497321956921057	9402.506797897862	9.184564650267326	popup
12.47	-9392.875835398534	146.04456372191927	849.7809892108377	7.099530268033634	2.4973130134660124	9394.01114933373	9.18120507322863	popup
12.48	-9384.378023619043	146.11642251047405	849.7813660747433	7.272227450509224	2.4973184122489602	9385.515483931147	9.182897208061076	popup
12.49	-9375.880208073242	146.18715430081585	849.7817440641767	6.874130596484935	2.497309785846805	9377.019801633252	9.179535922700104	popup
12.5	-9367.382388734235	146.25678644859624	849.7821231240804	7.052298967818355	2.49731518985838	9368.524102778974	9.181275544467596	popup
12.51	-9358.884565607323	146.32531895370974	849.7825032021959	6.6542020328182625	2.4973068723430036	9360.028387314318	9.177912601998933	popup
12.52	-9350.386738667014	146.39277884834115	849.7828842467125	6.8377769023178505	2.4973122744806724	9351.532655577848	9.179699181443233	popup
12.530000000000001	-9341.88890791929	146.45916613239672	849.7832662072731	6.439679886080957	2.4973042578052387	9343.03690751833	9.176334632677404	popup
12.540000000000001	-9333.391073340019	146.52450749864803	849.7836490352025	6.628593373662338	2.497309651331865	9334.54114347357	9.178167611318159	popup
12.55	-9324.893234935815	146.5888029470138	849.7840326819909	6.230496276164937	2.4973019275722446	9326.04536339499	9.174801506625027	popup
12.56	-9316.395392683844	146.65207881647592	849.784417101986	6.42467762635834	2.4973073061169253	9317.549567619266	9.17668029952626	popup
12.57	-9307.897546591312	146.7143351069661	849.7848022484711	6.026580447792308	2.49729986747469	9309.053756100373	9.173312688802149	popup
12.58	-9299.399696636638	146.77559779078305	849.7851880787033	6.225956326303959	2.4973052250316323	9300.557929173521	9.175236687189383	popup
12.59	-9290.901842827569	146.8358668678719	849.7855745477056	5.827859067056321	2.4972980638366304	9292.062086795133	9.17186761982635	popup
12.6	-9282.403985143668	146.89515497198954	849.7859616337112	6.02976176761826	2.497303340756339	9283.5662290935	9.17381322191734	popup
12.61	-9273.906123592944	146.95346210308873	849.7863492925804	5.631664427313404	2.497296453141436	9275.070356026352	9.170442718933504	popup
12.620000000000001	-9265.40825815596	147.01078826039918	849.7867375208654	5.833567046211859	2.497301596439782	9266.574467524102	9.172387544393713	popup
12.63	-9256.910388840735	147.06713344387546	849.7871262744285	5.435469623669376	2.497294982126375	9258.078563544756	9.169015599740213	popup
12.64	-9248.412515628772	147.12249765273404	849.7875155500092	5.637372159758145	2.497299991523762	9249.582644019918	9.170959642853033	popup
12.65	-9239.914638528102	147.1768808869313	849.787905303472	5.239274653865975	2.497293650234322	9241.08670890786	9.167586250433612	popup
12.66	-9231.416757521161	147.23028314567108	849.7882955317433	5.441177106067027	2.49729852545229	9232.590758141381	9.169529505440364	popup
12.67	-9222.918872616077	147.28272530849463	849.7886861652605	5.047255432661563	2.497292529690676	9224.0947920125	9.166191692043437	popup
12.68	-9214.420983796554	147.33420737460472	849.7890772015083	5.249157801580609	2.4972972732190084	9215.598810456808	9.168134181011181	popup
12.69	-9205.923091070927	147.38475914024548	849.7894685630246	4.86119530059533	2.4972916412783697	9207.102813911644	9.164847811407927	popup
12.700000000000001	-9197.425194424253	147.4343806046246	849.7898602479771	5.0630975876850774	2.4972962568091837	9198.606802316006	9.1667895685684	popup
12.71	-9188.927293865096	147.48310083381156	849.7902521832914	4.680948223769474	2.4972909702102366	9190.110776098973	9.163553417887144	popup
12.72	-9180.429389379793	147.53091982702006	849.7906443677665	4.882850430590273	2.4972954613634	9181.614735202804	9.165494476842213	popup
12.73	-9171.931480977106	147.57786592918217	849.7910367324915	4.506369975972074	2.4972905025062904	9173.118680048301	9.16230733388334	popup
12.74	-9163.43356864458	147.62393913951863	849.7914292768475	4.708272104174558	2.4972948728290625	9164.622610580831	9.164247727607243	popup
12.75	-9154.935652391152	147.66916709125897	849.7918219358726	4.337318218133542	2.4972902249574664	9156.126527212915	9.16110839562368	popup
12.76	-9146.437732205513	147.7135497836317	849.7922147094836	4.539220269442906	2.4972944779242674	9147.630429892892	9.163048156464363	popup
12.77	-9137.939808096753	147.7571141479555	849.7926075364627	4.173652569684967	2.4972901250903625	9139.134319025006	9.15995545386784	popup
12.780000000000001	-9129.441880054637	147.7998601834674	849.7930004172182	4.375554545886764	2.4972942641026656	9130.638194560432	9.16189461355033	popup
12.790000000000001	-9120.943948088392	147.8418141296856	849.7933932940801	4.015234672272431	2.497290191133008	9122.142056895158	9.158847374549335	popup
12.8	-9112.446012188797	147.88297598585623	849.7937861679075	4.217136575199775	2.4972942195193424	9113.645905983069	9.160785964179194	popup
12.81	-9103.948072365196	147.9233713100901	849.7941789843906	3.861928246260651	2.4972904119816883	9105.149742211916	9.157783039350669	popup
12.82	-9095.450128609325	147.9630001016429	849.7945717448	4.0638300777826935	2.49729433299775	9096.65356553818	9.159721089417927	popup
12.83	-9086.952180930628	148.00188724785963	849.7949643980079	3.713599140439781	2.4972907771688417	9088.157376341413	9.156761346217891	popup
12.84	-9078.454229321744	148.04003274800607	849.7953569456598	3.9155009024513867	2.497294593997703	9079.661174580575	9.158698886601531	popup
12.85	-9069.956273792199	148.0774608295196	849.7957493396387	3.570115375330779	2.497291276832036	9071.164960627062	9.155781209816446	popup
12.86	-9061.458314335483	148.11417149167642	849.7961415819315	3.772017069743277	2.4972949925844494	9062.668734442208	9.157718269790102	popup
12.870000000000001	-9052.96035096119	148.150188313051	849.7965336272691	3.4313471804664206	2.497291901684039	9054.172496389305	9.1548415619338	popup
12.88	-9044.462383663611	148.18551129293027	849.7969254779472	3.6332488091993618	2.4972955193988207	9045.676246431949	9.156778170170655	popup
12.89	-9035.964412452397	148.2201633722287	849.7973170913904	3.2971670260078767	2.4972926429839686	9037.179984925402	9.15394135182904	popup
12.9	-9027.466437322591	148.25414455024415	849.7977084701729	3.499068590981699	2.497296165628473	9028.683711835416	9.155877536408862	popup
12.91	-9018.968458283885	148.2874771415655	849.7980995742653	3.167449649039882	2.497293492509534	9020.187427509287	9.153079546535153	popup
12.92	-9010.470475332037	148.32016114550163	849.7984904064923	3.3693511521694144	2.4972969229801913	9011.69113191484	9.155015334950281	popup
12.93	-9001.972488476766	148.35221826175686	849.7988809292302	3.042072074871816	2.4972944425303454	9003.19482539147	9.152255131115492	popup
12.94	-8993.474497714496	148.38364848965128	849.7992711455281	3.2439735180605465	2.4972977836532753	8994.698507908985	9.154190550277551	popup
12.950000000000001	-8984.976503054972	148.41447292552863	849.7996610200345	2.9209136336566415	2.497295485782288	8986.202179798967	9.151467108876677	popup
12.96	-8976.479483196976	148.44286763729656	849.6043256940236	2.7580349930508663	2.496719863437244	8977.706789442871	9.150168803087904	dive
12.97	-8967.984416308649	148.46963636060727	849.4090670692666	2.595715917806174	2.4961445625626877	8969.213328050339	9.14887353061101	dive
12.98	-8959.491301622296	148.49478468600935	849.2138852823391	2.4339553869750943	2.4955695826752997	8960.72179486254	9.147581288329947	dive
12.99	-8951.000138368863	148.51831819384992	849.0187804685911	2.272752381212846	2.4949949232928237	8952.232189120126	9.14629207312802	dive
13.0	-8942.510925777946	148.54024245429065	848.8237527621517	2.112105882775812	2.4944205839340627	8943.744510063238	9.145005881888572	dive
13.01	-8934.023663077809	148.56056302732375	848.6288022959347	1.9520148755200144	2.4938465641188796	8935.25875693151	9.143722711494155	dive
13.02	-8925.538349495391	148.57928546278805	848.4339292016439	1.792478344899577	2.4932728633681904	8926.774928964074	9.142442558827058	dive
13.030000000000001	-8917.05498425632	148.59641530038482	848.2391300986739	1.6334952712036837	2.492699470885971	8918.29302539957	9.141165420769253	dive
13.040000000000001	-8908.573566814099	148.61195806926983	848.0443644561011	1.4750645705432708	2.492126266708078	8909.813045705283	9.139891294165153	dive
13.05	-8900.09409690538	148.62591928810426	847.8496233952861	1.3171852404684254	2.4915532238908105	8901.33498963241	9.138620175858417	dive
13.06	-8891.616574283305	148.63830446568863	847.6549071245674	1.1598562999548307	2.490980342198675	8892.858856949435	9.13735206270007	dive
13.07	-8883.140998698937	148.64911910101964	847.4602158509836	1.0030767692509377	2.4904076213968533	8884.38464742356	9.136086951540305	dive
13.08	-8874.667369901274	148.6583686833028	847.265549780278	0.8468456698779453	2.4898350612512012	8875.912360820716	9.134824839228433	dive
13.09	-8866.195687637266	148.66605869196522	847.0709091169042	0.6911620246297704	2.4892626615282465	8867.44199690557	9.133565722613087	dive
13.1	-8857.725951651824	148.67219459666828	846.8762940640313	0.5360248575730068	2.4886904219951886	8858.973555441535	9.132309598541939	dive
13.11	-8849.258161687834	148.67678185732044	846.6817048235488	0.38143319404687337	2.488118342419896	8850.507036190762	9.13105646386184	dive
13.120000000000001	-8840.79231748617	148.67982592408984	846.4871415960718	0.22738606066315184	2.487546422570906	8842.042438914174	9.129806315419112	dive
13.13	-8832.328418785704	148.6813322374172	846.2926045809462	0.0738824853061136	2.486974662217422	8833.579763371443	9.128559150059251	dive
13.14	-8823.866465323323	148.68130622802835	846.098093976254	-0.07907850286756338	2.4864030611293133	8825.119009321017	9.127314964626837	dive
13.15	-8815.406456833938	148.67975331694709	845.9036099788178	-0.23149787342888864	2.4858316190771137	8816.660176520125	9.126073755966196	dive
13.16	-8806.9483930505	148.6766789155079	845.7091527842067	-0.38337659467666313	2.4852603358320198	8808.20326472477	9.124835520920358	dive
13.17	-8798.492273704007	148.67208842536857	845.5147225867406	-0.5347156336375937	2.484689211165889	8799.748273689758	9.123600256332253	dive
13.18	-8790.038098523522	148.66598723852303	845.3203195794958	-0.6855159560664175	2.4841182448512398	8791.295203168678	9.122367959043714	dive
13.19	-8781.585867236186	148.65838073731402	845.12594395431	-0.8357785264460369	2.4835474366612487	8782.84405291394	9.12113862589641	dive
13.200000000000001	-8773.135579567224	148.64927429444577	844.9315959017866	-0.985504307987664	2.4829767863697496	8774.394822676753	9.119912253731076	dive
13.21	-8764.687235239964	148.6386732729968	844.737275611301	-1.1346942626309753	2.4824062937512337	8765.94751220715	9.118688839387815	dive
13.22	-8756.240833975844	148.6265830264326	844.5429832710042	-1.283349351044276	2.4818359585808447	8757.502121253987	9.11746837970612	dive
13.23	-8747.796375494427	148.6130088986183	844.3487190678289	-1.431470532624675	2.481265780634381	8749.058649564953	9.116250871525487	dive
13.24	-8739.353859513414	148.59795622383137	844.154483187494	-1.5790587654982688	2.480695759688294	8740.617096886575	9.115036311684156	dive
13.25	-8730.913285748655	148.5814303267745	843.9602758145091	-1.726115006520335	2.480125895519683	8732.177462964224	9.113824697020254	dive
13.26	-8722.474653914158	148.56343652258803	843.7660971321806	-1.8726402112755358	2.4795561879062995	8723.739747542124	9.112616024371158	dive
13.27	-8714.037963722107	148.54398011686294	843.5719473226153	-2.0186353340781316	2.478986636626541	8715.303950363354	9.111410290574025	dive
13.280000000000001	-8705.603214882869	148.52306640565334	843.3778265667264	-2.1641013279722023	2.478417241459453	8706.870071169862	9.110207492465275	dive
13.290000000000001	-8697.17040710501	148.50070067548927	843.1837350442378	-2.30903914473188	2.477848002184726	8698.438109702467	9.109007626881134	dive
13.3	-8688.739540095303	148.4768882033894	842.9896729336889	-2.453449734861591	2.477278918582693	8690.008065700866	9.107810690657109	dive
13.31	-8680.31061355874	148.45163425687363	842.7956404124399	-2.5973340475963043	2.4767099904343324	8681.579938903635	9.106616680628525	dive
13.32	-8671.883627198551	148.42494409397594	842.6016376566763	-2.740693030901792	2.476141217521261	8673.153729048252	9.105425593630219	dive
13.33	-8663.458580716204	148.39682296325697	842.407664841414	-2.8835276314748994	2.4755725996257385	8664.729435871082	9.104237426496685	dive
13.34	-8655.035473811424	148.36727610381672	842.2137221405038	-3.0258387947438212	2.4750041365306603	8656.3070591074	9.103052176061855	dive
13.35	-8646.614306182206	148.33630874530726	842.0198097266366	-3.1676274648683895	2.4744358280195615	8647.88659849139	9.101869839159663	dive
13.36	-8638.19507752482	148.30392610794541	841.8259277713479	-3.308894584740369	2.4738676738766125	8639.46805375615	9.10069041262329	dive
13.370000000000001	-8629.77778753383	148.2701334025254	841.6320764450226	-3.449641095983762	2.4732996738866184	8631.051424633704	9.09951389328589	dive
13.38	-8621.3624359021	148.23493583043154	841.4382559168998	-3.5898679389551216	2.472731827835017	8622.636710855006	9.098340277980338	dive
